ts_run,schedule_slot,target_draw_id,window_n,top3,top12,best_signal,best_a11,ok_alert,source_rows_hist_used,same_day_mid_present,mid_today_nums,debug_json,model_version
2026-03-08T17:18:30Z,13:00,LN|2026-03-08|MID,120,"25,51,19","25,51,19,80,37,12,15,04,41,08,39,07",2.2366322969359875,4,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-08T20:12:35Z,16:00,LN|2026-03-08|NIGHT,120,"38,79,35","38,79,35,08,11,44,21,00,13,68,19,61",2.777956885317414,7,0,120,1,"59,36,79","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-09T17:43:11Z,13:00,LN|2026-03-09|MID,120,"25,51,19","25,51,19,15,37,41,80,12,04,79,08,07",2.2430382268550835,4,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-09T20:20:02Z,16:00,LN|2026-03-09|NIGHT,120,"79,38,35","79,38,35,08,11,44,00,21,13,68,19,61",2.5540026866427654,5,0,120,1,"09,66,50","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-10T17:42:19Z,13:00,LN|2026-03-10|MID,120,"25,51,15","25,51,15,41,19,37,79,80,12,08,07,55",2.2456866624243275,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-10T20:20:48Z,16:00,LN|2026-03-10|NIGHT,120,"79,38,35","79,38,35,68,08,11,44,00,21,13,19,61",2.5426772058708673,5,0,120,1,"53,80,98","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-11T17:44:39Z,13:00,LN|2026-03-11|MID,120,"25,80,15","25,80,15,41,79,37,19,12,51,07,55,21",2.2455462942442788,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-11T20:21:45Z,16:00,LN|2026-03-11|NIGHT,120,"38,79,35","38,79,35,68,08,44,11,21,19,13,61,84",2.487451762596679,5,0,120,1,"59,46,94","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-12T17:44:57Z,13:00,LN|2026-03-12|MID,120,"25,80,15","25,80,15,79,37,19,12,59,51,55,21,41",2.243276876694188,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-12T20:21:44Z,16:00,LN|2026-03-12|NIGHT,120,"38,79,68","38,79,68,08,44,11,19,13,21,61,35,84",2.617866185964174,6,0,120,1,"86,84,15","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-13T17:30:32Z,13:00,LN|2026-03-13|MID,120,"25,80,79","25,80,79,37,59,19,12,15,51,55,41,21",2.239347514783623,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-13T20:20:15Z,16:00,LN|2026-03-13|NIGHT,120,"38,79,68","38,79,68,08,44,11,19,61,13,21,35,84",2.669270656338024,5,0,120,1,"98,27,55","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-14T17:22:07Z,13:00,LN|2026-03-14|MID,120,"80,25,79","80,25,79,59,37,15,55,19,12,51,41,21",2.258870665856993,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-14T20:14:42Z,16:00,LN|2026-03-14|NIGHT,120,"38,35,79","38,35,79,68,08,44,11,19,61,13,21,84",2.697563847849314,5,0,120,1,"64,01,18","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-15T17:23:08Z,13:00,LN|2026-03-15|MID,120,"80,25,79","80,25,79,59,15,37,19,55,51,41,21,86",2.273780230965231,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-15T20:15:05Z,16:00,LN|2026-03-15|NIGHT,120,"79,38,08","79,38,08,35,68,44,11,19,61,13,21,84",2.6558827438911874,5,0,120,1,"68,35,40","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-16T05:37:10Z,manual,LN|2026-03-16|MID,120,"25,15,80","15,80,25,55,79,59,93,51,68,19,37,41",1.876552,2,1,120,0,,"{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.781473, 'top12_avg': 1.553038, 'separation': 0.228435}",LN-quiniela-v1
2026-03-16T17:56:04Z,13:00,LN|2026-03-16|MID,120,"25,15,80","15,80,25,55,79,59,93,51,68,19,37,41",1.876552,2,1,120,0,,"{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.781473, 'top12_avg': 1.553038, 'separation': 0.228435}",LN-quiniela-v1
2026-03-16T20:26:07Z,16:00,LN|2026-03-16|NIGHT,120,"38,79,61","79,38,35,61,08,11,68,21,30,19,44,13",2.458861,3,1,120,1,"29,11,42","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.05506, 'top12_avg': 1.741507, 'separation': 0.313553}",LN-quiniela-v1
2026-03-17T17:54:15Z,13:00,LN|2026-03-17|MID,120,"25,15,80","15,55,80,25,79,59,93,51,68,19,41,53",1.858749,3,1,120,0,,"{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.770053, 'top12_avg': 1.538479, 'separation': 0.231574}",LN-quiniela-v1
2026-03-17T20:26:42Z,16:00,LN|2026-03-17|NIGHT,120,"38,79,08","79,38,35,19,61,08,11,21,68,30,44,13",2.428394,2,1,120,1,"92,50,66","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.039068, 'top12_avg': 1.744494, 'separation': 0.294574}",LN-quiniela-v1
2026-03-18T17:57:08Z,13:00,LN|2026-03-18|MID,120,"15,25,80","15,55,80,25,59,79,68,51,93,19,66,41",1.839999,4,1,120,0,,"{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.734061, 'top12_avg': 1.511535, 'separation': 0.222527}",LN-quiniela-v1
2026-03-18T20:24:10Z,16:00,LN|2026-03-18|NIGHT,120,"79,38,08","79,38,35,19,08,61,11,21,68,30,44,13",2.446645,4,1,120,1,"66,98,78","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.022442, 'top12_avg': 1.725247, 'separation': 0.297195}",LN-quiniela-v1
2026-03-19T17:50:36Z,13:00,LN|2026-03-19|MID,120,"15,25,80","15,55,80,66,25,59,98,79,68,51,93,19",1.798706,4,1,120,0,,"{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.738144, 'top12_avg': 1.538755, 'separation': 0.199389}",LN-quiniela-v1
2026-03-19T20:24:32Z,16:00,LN|2026-03-19|NIGHT,120,"79,38,08","79,38,61,19,35,08,11,21,68,30,44,95",2.469331,3,1,120,1,"29,79,45","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.081828, 'top12_avg': 1.734978, 'separation': 0.346851}",LN-quiniela-v1
2026-03-20T17:32:00Z,13:00,LN|2026-03-20|MID,120,"80,25,15","79,15,66,80,55,25,59,98,29,68,51,93",1.810036,4,1,120,0,,"{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.742615, 'top12_avg': 1.560573, 'separation': 0.182041}",LN-quiniela-v1
2026-03-20T20:19:08Z,16:00,LN|2026-03-20|NIGHT,120,"79,38,61","79,38,19,61,35,08,11,68,21,30,44,95",2.441213,3,1,120,1,"94,19,94","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.121765, 'top12_avg': 1.735293, 'separation': 0.386472}",LN-quiniela-v1
2026-03-21T17:21:16Z,13:00,LN|2026-03-21|MID,120,"80,25,15","79,94,66,15,80,55,25,19,98,59,29,68",1.758965,3,1,120,0,,"{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.725322, 'top12_avg': 1.604807, 'separation': 0.120515}",LN-quiniela-v1
2026-03-21T20:13:03Z,16:00,LN|2026-03-21|NIGHT,120,"79,38,61","79,38,19,61,08,35,21,68,11,30,44,95",2.412692,3,1,120,1,"68,32,43","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.140935, 'top12_avg': 1.769932, 'separation': 0.371003}",LN-quiniela-v1
2026-03-22T17:21:02Z,13:00,LN|2026-03-22|MID,120,"15,25,80","79,15,94,66,68,25,55,80,19,98,59,29",1.795001,2,0,120,0,,"{'window_used': 170, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.751408, 'top12_avg': 1.663214, 'separation': 0.088194}",LN-quiniela-v1
2026-03-22T20:13:16Z,16:00,LN|2026-03-22|NIGHT,120,"79,38,61","79,38,19,35,61,08,21,44,11,68,13,30",2.384006,2,1,120,1,"07,98,36","{'window_used': 170, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.176871, 'top12_avg': 1.837994, 'separation': 0.338878}",LN-quiniela-v1
2026-03-23T17:47:35Z,13:00,LN|2026-03-23|MID,120,"15,25,79","98,79,15,94,66,68,25,55,80,19,59,29",1.85203,1,0,120,0,,"{'window_used': 170, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.772949, 'top12_avg': 1.673797, 'separation': 0.099152}",LN-quiniela-v1
2026-03-23T20:27:08Z,16:00,LN|2026-03-23|NIGHT,120,"79,38,35","79,19,35,38,61,08,21,44,68,30,11,95",2.306904,2,1,120,1,"84,46,81","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.129502, 'top12_avg': 1.783192, 'separation': 0.34631}",LN-quiniela-v1
2026-03-24T17:51:42Z,13:00,LN|2026-03-24|MID,120,"15,79,25","98,79,68,15,66,94,25,19,55,84,80,29",1.848915,1,0,120,0,,"{'window_used': 170, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 1.768251, 'top12_avg': 1.675021, 'separation': 0.09323}",LN-quiniela-v1
2026-03-24T20:29:32Z,16:00,LN|2026-03-24|NIGHT,120,"79,38,35","79,19,35,38,08,61,21,44,68,30,11,27",2.278288,2,1,120,1,"62,97,26","{'window_used': 140, 'regime': 'MIXED', 'unique_numbers': 100, 'top5_avg': 2.089901, 'top12_avg': 1.760246, 'separation': 0.329655}",LN-quiniela-v1
